retained,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,first_last_days_diff,created_first_days_diff,favday_Friday,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BLR,city_BOM,city_DEL,city_MAA,FS_ID,FS_time
1,41,29.26829268,4.87804878,50.46,0.016806723,1,0,0,119,-1138,0,0,0,0,0,1,0,0,1,0,0,1205,1.662656837E9
1,45,6.666666667,2.222222222,25.93,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1206,1.662656837E9
1,16,0.0,0.0,57.74,0.068965517,0,0,0,29,-15,0,0,0,0,0,0,1,0,1,0,0,1207,1.662656837E9
1,44,6.818181818,0.0,200.24,0.0,0,0,0,0,-3,0,0,0,0,0,0,1,0,1,0,0,1208,1.662656837E9
0,14,14.28571429,0.0,49.97,0.0,0,0,0,0,-13,0,1,0,0,0,0,0,0,0,1,0,1209,1.662656837E9
1,37,70.27027027,0.0,40.66,0.005082592,0,0,0,787,-101,0,0,0,0,1,0,0,0,0,1,0,1210,1.662656837E9
0,0,0.0,0.0,168.93,0.011792453,1,0,0,1272,-10,0,1,0,0,0,0,0,0,0,1,0,1211,1.662656837E9
0,0,0.0,0.0,50.73,0.0,0,0,0,0,-362,0,0,0,0,0,0,1,0,0,1,0,1212,1.662656837E9
1,52,17.30769231,5.769230769,90.59,0.015544041,1,0,0,1158,0,0,1,0,0,0,0,0,0,1,0,0,1213,1.662656837E9
1,51,1.960784314,0.0,63.53,0.020018198,0,0,0,1099,-83,0,0,0,0,0,0,1,0,0,1,0,1214,1.662656837E9
1,46,0.0,0.0,149.33,0.02917505,1,0,0,994,-81,0,0,0,0,1,0,0,0,0,1,0,1215,1.662656837E9
1,42,14.28571429,2.380952381,99.97,0.208333333,0,0,0,24,-54,0,0,0,0,0,1,0,0,0,1,0,1216,1.662656837E9
1,47,10.63829787,0.0,115.96,0.037037037,1,0,0,945,-77,0,1,0,0,0,0,0,0,0,1,0,1217,1.662656837E9
0,0,0.0,0.0,27.98,0.0,0,0,0,0,-5,1,0,0,0,0,0,0,0,1,0,0,1218,1.662656837E9
0,0,0.0,0.0,113.96,0.0,0,0,0,0,-7,0,0,0,0,0,1,0,0,0,1,0,1219,1.662656837E9
1,49,10.20408163,2.040816327,267.6,0.032620922,0,0,0,889,-29,0,0,0,0,1,0,0,0,1,0,0,1220,1.662656837E9
1,45,2.222222222,2.222222222,24.22,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1221,1.662656837E9
1,43,55.81395349,11.62790698,151.39,0.031578947,1,0,0,1045,0,1,0,0,0,0,0,0,0,1,0,0,1222,1.662656837E9
1,49,24.48979592,20.40816327,222.53,0.048042705,0,0,1,1124,-18,1,0,0,0,0,0,0,0,0,1,0,1223,1.662656837E9
1,45,13.33333333,4.444444444,56.34,0.125,1,0,0,560,-166,0,0,0,0,1,0,0,0,0,1,0,1224,1.662656837E9
1,40,95.0,60.0,54.08,0.032838983,0,0,0,944,-274,0,0,0,0,0,1,0,0,0,1,0,1225,1.662656837E9
0,0,0.0,0.0,124.49,0.0,0,0,0,0,-3,0,0,0,0,1,0,0,0,0,1,0,1226,1.662656837E9
0,0,0.0,0.0,40.04,0.0,0,0,0,0,-385,0,0,0,0,1,0,0,0,0,1,0,1227,1.662656837E9
0,0,0.0,0.0,70.71,0.137030995,1,0,0,613,-115,0,1,0,0,0,0,0,0,0,1,0,1228,1.662656837E9
1,42,33.33333333,7.142857143,94.99,0.009009009,0,0,0,888,-7,0,0,0,0,0,0,1,0,0,1,0,1229,1.662656837E9
0,0,0.0,0.0,28.05,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1230,1.662656837E9
0,0,0.0,0.0,163.06,0.01490313,1,0,0,671,0,0,0,0,0,0,1,0,0,0,1,0,1231,1.662656837E9
1,37,51.35135135,0.0,59.09,0.090909091,0,0,0,682,-39,0,1,0,0,0,0,0,0,1,0,0,1232,1.662656837E9
1,45,0.0,0.0,52.49,0.0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,1,0,1233,1.662656837E9
0,0,0.0,0.0,77.01,0.111111111,1,0,0,117,-56,1,0,0,0,0,0,0,0,1,0,0,1234,1.662656837E9
1,39,20.51282051,10.25641026,38.04,0.091836735,1,0,0,98,-1286,0,0,0,0,0,0,1,0,0,1,0,1235,1.662656837E9
1,36,94.44444444,36.11111111,62.29,0.050104384,1,0,0,958,-427,0,1,0,0,0,0,0,0,0,1,0,1236,1.662656837E9
1,44,4.545454545,2.272727273,55.17,0.0,0,0,0,0,-519,0,0,0,0,1,0,0,0,0,1,0,1237,1.662656837E9
1,46,17.39130435,0.0,77.39,0.013961606,0,0,0,573,-174,0,0,0,0,0,0,1,0,0,1,0,1238,1.662656837E9
1,46,6.52173913,0.0,129.75,0.087301587,0,0,0,126,-170,1,0,0,0,0,0,0,0,0,1,0,1239,1.662656837E9
0,0,0.0,0.0,55.83,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1240,1.662656837E9
0,0,0.0,0.0,30.48,0.040816327,0,0,0,147,-301,1,0,0,0,0,0,0,0,0,1,0,1241,1.662656837E9
0,0,0.0,0.0,11.85,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1242,1.662656837E9
0,0,0.0,0.0,74.48,0.0,0,0,0,0,-4,0,0,0,0,1,0,0,0,0,1,0,1243,1.662656837E9
0,0,0.0,0.0,25.0,0.0,0,0,0,0,-38,1,0,0,0,0,0,0,0,0,1,0,1244,1.662656837E9
1,47,2.127659574,0.0,38.44,0.0,0,0,0,0,-344,1,0,0,0,0,0,0,0,0,1,0,1245,1.662656837E9
1,37,56.75675676,0.0,127.05,0.073463268,0,0,0,667,-91,0,0,0,0,0,1,0,0,0,1,0,1246,1.662656837E9
1,45,6.666666667,0.0,33.74,0.0,0,0,0,0,-7,0,0,0,0,0,0,1,0,0,1,0,1247,1.662656837E9
0,0,0.0,0.0,150.72,0.0,0,0,0,0,-64,1,0,0,0,0,0,0,0,1,0,0,1248,1.662656837E9
1,65,9.230769231,4.615384615,113.24,0.094777563,0,1,1,1034,-382,0,0,0,0,0,1,0,0,0,1,0,1249,1.662656837E9
0,0,0.0,0.0,148.08,0.055702918,0,0,0,377,-323,0,1,0,0,0,0,0,0,0,1,0,1250,1.662656837E9
0,0,0.0,0.0,11.75,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1251,1.662656837E9
1,48,100.0,43.75,79.84,0.068027211,1,1,0,882,-143,0,1,0,0,0,0,0,0,1,0,0,1252,1.662656837E9
1,45,0.0,0.0,97.5,0.142857143,0,0,0,14,-147,0,1,0,0,0,0,0,0,1,0,0,1253,1.662656837E9
0,0,0.0,0.0,58.7,0.011484099,1,0,0,1132,0,0,0,0,0,0,1,0,0,1,0,0,1254,1.662656837E9
0,0,0.0,0.0,27.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1255,1.662656837E9
1,16,0.0,0.0,27.59,0.0,0,0,0,0,-11,0,0,0,0,0,1,0,0,0,1,0,1256,1.662656837E9
1,45,15.55555556,2.222222222,102.96,0.069284065,1,0,0,433,-786,0,0,0,0,0,0,1,0,0,1,0,1257,1.662656837E9
1,16,0.0,0.0,51.19,0.0,0,0,0,0,-13,0,0,0,0,1,0,0,0,0,1,0,1258,1.662656837E9
0,0,0.0,0.0,71.47,0.041666667,0,0,0,624,-212,1,0,0,0,0,0,0,0,0,1,0,1259,1.662656837E9
0,0,0.0,0.0,50.56,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0,1260,1.662656837E9
1,40,75.0,17.5,107.77,0.086666667,1,0,0,1200,-98,1,0,0,0,0,0,0,0,0,1,0,1261,1.662656837E9
1,45,2.222222222,0.0,72.44,0.05,0,0,0,60,-18,0,1,0,0,0,0,0,0,1,0,0,1262,1.662656837E9
0,0,0.0,0.0,40.64,0.142857143,0,0,0,14,-7,0,0,0,0,1,0,0,0,0,1,0,1263,1.662656837E9
0,0,0.0,0.0,148.35,0.064475348,1,0,0,791,-145,0,1,0,0,0,0,0,0,0,1,0,1264,1.662656837E9
0,0,0.0,0.0,64.2,0.007587253,0,0,0,659,-65,0,0,0,0,0,0,1,0,0,1,0,1265,1.662656837E9
1,49,4.081632653,2.040816327,81.08,0.011755486,0,0,0,1276,-18,0,1,0,0,0,0,0,0,0,1,0,1266,1.662656837E9
1,16,0.0,0.0,15.21,0.0,0,0,0,0,-8,0,0,0,0,1,0,0,0,1,0,0,1267,1.662656837E9
0,0,0.0,0.0,4.49,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1268,1.662656837E9
0,0,0.0,0.0,43.8,0.014778325,0,0,0,203,-460,1,0,0,0,0,0,0,0,0,1,0,1269,1.662656837E9
1,43,30.23255814,4.651162791,74.38,0.009852217,0,0,0,609,-393,0,1,0,0,0,0,0,0,0,1,0,1270,1.662656837E9
0,0,0.0,0.0,55.69,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1271,1.662656837E9
0,0,0.0,0.0,71.65,0.011970534,0,0,0,1086,-6,0,0,0,0,1,0,0,0,0,1,0,1272,1.662656837E9
1,48,16.66666667,0.0,70.13,0.009287926,0,0,0,969,-6,0,1,0,0,0,0,0,0,0,1,0,1273,1.662656837E9
0,0,0.0,0.0,29.59,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1274,1.662656837E9
0,0,0.0,0.0,46.69,0.017295597,0,0,0,636,-5,0,0,0,0,0,0,1,0,1,0,0,1275,1.662656837E9
1,18,0.0,0.0,67.82,0.02994012,0,0,0,334,-320,1,0,0,0,0,0,0,0,0,1,0,1276,1.662656837E9
1,44,59.09090909,29.54545455,57.22,0.033613445,1,0,0,595,-383,0,0,0,0,0,1,0,0,0,1,0,1277,1.662656837E9
1,53,15.09433962,3.773584906,119.3,0.075253256,0,0,0,1382,-210,0,1,0,0,0,0,0,0,0,1,0,1278,1.662656837E9
1,44,4.545454545,0.0,55.93,0.0,0,0,0,0,-99,1,0,0,0,0,0,0,0,0,1,0,1279,1.662656837E9
1,45,0.0,0.0,72.81,0.0,0,0,0,0,-1110,0,0,0,0,0,0,1,0,0,1,0,1280,1.662656837E9
0,0,0.0,0.0,48.47,0.0,0,0,0,0,-28,0,1,0,0,0,0,0,0,0,1,0,1281,1.662656837E9
1,16,0.0,0.0,148.13,0.0,0,0,0,0,-22,0,0,0,0,0,1,0,0,1,0,0,1282,1.662656837E9
0,0,0.0,0.0,70.84,0.076923077,0,0,0,26,0,0,0,0,0,0,1,0,0,0,1,0,1283,1.662656837E9
1,46,15.2173913,13.04347826,111.22,0.017977528,1,0,0,445,-62,1,0,0,0,0,0,0,0,1,0,0,1284,1.662656837E9
0,0,0.0,0.0,27.57,0.043269231,1,0,0,416,-155,1,0,0,0,0,0,0,0,0,1,0,1285,1.662656837E9
0,0,0.0,0.0,26.32,0.012114537,0,0,0,908,-44,0,0,0,0,1,0,0,0,1,0,0,1286,1.662656837E9
0,0,0.0,0.0,79.75,0.018587361,0,0,0,269,-460,0,1,0,0,0,0,0,0,0,1,0,1287,1.662656837E9
0,0,0.0,0.0,72.54,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1288,1.662656837E9
0,0,0.0,0.0,64.82,0.027355623,0,0,0,658,0,1,0,0,0,0,0,0,0,0,1,0,1289,1.662656837E9
1,18,0.0,0.0,43.61,0.038461538,0,0,0,104,-7,0,0,0,0,0,1,0,0,0,1,0,1290,1.662656837E9
1,52,17.30769231,3.846153846,71.13,0.033630069,0,0,0,1011,-130,0,0,0,0,1,0,0,0,1,0,0,1291,1.662656837E9
1,36,16.66666667,5.555555556,56.77,0.074074074,0,0,0,27,-79,0,0,0,0,0,1,0,0,1,0,0,1292,1.662656837E9
1,47,0.0,0.0,70.79,0.095238095,0,0,0,42,-18,0,0,0,0,0,0,1,0,1,0,0,1293,1.662656837E9
1,16,0.0,0.0,40.94,0.088235294,0,0,0,34,-15,0,0,0,0,0,1,0,0,0,1,0,1294,1.662656837E9
1,46,17.39130435,6.52173913,82.32,0.041666667,0,0,0,120,-38,1,0,0,0,0,0,0,0,1,0,0,1295,1.662656837E9
0,0,0.0,0.0,72.2,0.005390836,0,0,0,371,-311,0,0,0,0,0,0,1,0,0,1,0,1296,1.662656837E9
1,44,40.90909091,4.545454545,89.79,0.015544041,0,0,0,386,-466,0,0,0,0,1,0,0,0,0,1,0,1297,1.662656837E9
0,0,0.0,0.0,28.62,0.090909091,0,0,0,22,-84,0,1,0,0,0,0,0,0,0,1,0,1298,1.662656837E9
0,0,0.0,0.0,91.63,0.0,0,0,0,0,-65,0,0,0,0,1,0,0,0,0,1,0,1299,1.662656837E9
0,0,0.0,0.0,52.38,0.013333333,0,0,0,150,0,0,0,0,0,1,0,0,0,0,1,0,1300,1.662656837E9
1,45,13.33333333,2.222222222,34.95,0.095348837,1,0,0,430,-80,0,0,0,0,0,1,0,0,0,1,0,1301,1.662656837E9
0,3,0.0,0.0,99.89,0.008152174,0,0,0,368,-838,0,0,0,0,0,0,1,0,0,1,0,1302,1.662656837E9
0,0,0.0,0.0,121.61,0.0,0,0,0,0,-97,1,0,0,0,0,0,0,0,0,1,0,1303,1.662656837E9
1,47,0.0,0.0,125.92,0.0,0,0,0,0,-64,0,0,0,0,1,0,0,0,0,1,0,1304,1.662656837E9
0,0,0.0,0.0,14.96,0.0,0,0,0,0,-2,0,0,0,0,1,0,0,0,0,1,0,1305,1.662656837E9
1,42,16.66666667,7.142857143,50.8,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1306,1.662656837E9
0,0,0.0,0.0,129.44,0.150684932,0,0,0,292,-42,0,0,0,0,0,1,0,0,0,1,0,1307,1.662656837E9
1,53,16.98113208,1.886792453,67.59,0.055984556,0,0,0,1036,-69,0,1,0,0,0,0,0,0,0,1,0,1308,1.662656837E9
1,87,24.13793103,0.0,223.44,0.132564841,1,1,1,1735,-235,0,1,0,0,0,0,0,0,0,1,0,1309,1.662656837E9
1,47,6.382978723,4.255319149,81.71,0.007763975,0,0,0,644,-249,0,1,0,0,0,0,0,0,0,1,0,1310,1.662656837E9
1,44,77.27272727,6.818181818,185.46,0.077687444,1,0,1,1107,-329,0,1,0,0,0,0,0,0,0,1,0,1311,1.662656837E9
1,51,9.803921569,0.0,115.79,0.009646302,0,0,0,933,-7,0,0,0,0,0,1,0,0,1,0,0,1312,1.662656837E9
1,41,31.70731707,2.43902439,20.82,0.054421769,0,0,0,147,-51,0,1,0,0,0,0,0,0,0,1,0,1313,1.662656837E9
1,41,63.41463415,9.756097561,33.07,0.006227758,0,0,0,1124,-14,1,0,0,0,0,0,0,0,0,1,0,1314,1.662656837E9
1,18,0.0,0.0,52.06,0.357142857,0,0,0,14,-63,0,0,0,0,0,0,1,0,0,1,0,1315,1.662656837E9
1,16,0.0,0.0,98.3,0.0,0,0,0,0,-531,0,0,0,0,0,0,1,0,0,1,0,1316,1.662656837E9
1,49,65.30612245,0.0,59.31,0.047389558,1,0,0,1245,-18,0,0,0,0,0,1,0,0,1,0,0,1317,1.662656837E9
1,41,34.14634146,4.87804878,19.68,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1318,1.662656837E9
1,37,72.97297297,8.108108108,106.23,0.05200341,1,0,0,1173,-167,0,1,0,0,0,0,0,0,0,1,0,1319,1.662656837E9
1,45,8.888888889,2.222222222,55.26,0.014460512,0,0,0,899,-5,1,0,0,0,0,0,0,0,0,1,0,1320,1.662656837E9
0,0,0.0,0.0,73.72,0.095238095,0,0,0,63,-961,0,0,0,0,0,1,0,0,0,1,0,1321,1.662656837E9
1,40,35.0,10.0,62.32,0.032292788,0,0,0,929,-264,0,0,0,0,0,0,1,0,0,1,0,1322,1.662656837E9
0,0,0.0,0.0,11.25,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1323,1.662656837E9
0,0,0.0,0.0,59.25,0.017825312,0,0,0,561,-240,0,1,0,0,0,0,0,0,0,1,0,1324,1.662656837E9
1,18,0.0,0.0,48.22,0.25,0,0,0,60,-51,1,0,0,0,0,0,0,0,0,1,0,1325,1.662656837E9
1,29,100.0,0.0,50.35,0.015384615,1,0,0,195,-161,0,0,0,0,0,1,0,0,0,1,0,1326,1.662656837E9
1,40,57.5,7.5,90.62,0.009296149,1,0,0,753,-377,0,0,0,0,0,0,1,0,0,1,0,1327,1.662656837E9
1,43,11.62790698,0.0,83.03,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0,1328,1.662656837E9
0,0,0.0,0.0,91.1,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,1329,1.662656837E9
1,37,64.86486486,8.108108108,144.31,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,1330,1.662656837E9
1,38,52.63157895,21.05263158,73.52,0.027190332,0,0,0,993,-229,0,0,0,0,0,1,0,0,0,1,0,1331,1.662656837E9
1,46,10.86956522,2.173913043,52.86,0.034391534,0,0,0,378,-15,0,0,0,0,0,0,1,0,1,0,0,1332,1.662656837E9
0,0,0.0,0.0,44.53,0.0,0,0,0,0,-61,0,0,0,0,0,0,1,0,1,0,0,1333,1.662656837E9
1,49,8.163265306,4.081632653,40.34,0.081318681,1,0,0,910,-97,0,0,0,0,0,1,0,0,0,1,0,1334,1.662656837E9
1,52,82.69230769,9.615384615,153.76,0.145833333,1,1,0,336,-934,0,1,0,0,0,0,0,0,0,0,1,1335,1.662656837E9
1,44,9.090909091,2.272727273,84.37,0.006012024,0,0,0,499,-133,0,0,0,0,1,0,0,0,1,0,0,1336,1.662656837E9
0,0,0.0,0.0,113.27,0.006934813,0,0,0,721,-17,0,0,0,0,0,1,0,0,1,0,0,1337,1.662656837E9
1,38,39.47368421,0.0,58.94,0.010204082,0,0,0,294,-4,0,0,0,0,0,0,1,0,0,1,0,1338,1.662656837E9
1,33,42.42424242,27.27272727,70.92,0.136363636,0,0,0,22,-1076,0,0,0,0,0,1,0,0,0,0,1,1339,1.662656837E9
0,0,0.0,0.0,31.64,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1340,1.662656837E9
1,40,32.5,0.0,126.37,0.011494253,0,0,0,174,-27,1,0,0,0,0,0,0,0,1,0,0,1341,1.662656837E9
1,60,36.66666667,1.666666667,112.45,0.088183422,1,0,0,567,-489,0,1,0,0,0,0,0,0,1,0,0,1342,1.662656837E9
0,0,0.0,0.0,66.7,0.0,0,0,0,0,-354,1,0,0,0,0,0,0,0,1,0,0,1343,1.662656837E9
0,0,0.0,0.0,79.47,0.0,0,0,0,0,-2,0,1,0,0,0,0,0,0,1,0,0,1344,1.662656837E9
0,0,0.0,0.0,97.24,0.105128205,0,0,0,390,-371,0,0,0,0,0,0,1,0,0,1,0,1345,1.662656837E9
1,48,4.166666667,2.083333333,51.34,0.018957346,0,0,0,211,-48,0,0,0,0,0,0,1,0,1,0,0,1346,1.662656837E9
0,0,0.0,0.0,10.59,0.0,0,0,0,0,-12,1,0,0,0,0,0,0,0,0,1,0,1347,1.662656837E9
0,1,0.0,0.0,71.37,0.020547945,1,0,0,730,-230,0,1,0,0,0,0,0,0,0,1,0,1348,1.662656837E9
1,45,35.55555556,13.33333333,98.47,0.008264463,0,0,0,363,-905,0,0,0,0,1,0,0,0,0,1,0,1349,1.662656837E9
1,35,71.42857143,0.0,69.88,0.025449102,1,0,0,668,-285,1,0,0,0,0,0,0,0,1,0,0,1350,1.662656837E9
1,49,44.89795918,18.36734694,59.24,0.114688129,1,0,0,994,-210,0,0,0,0,0,0,1,0,0,1,0,1351,1.662656837E9
0,0,0.0,0.0,102.65,0.0,0,0,0,0,-183,0,0,0,0,0,1,0,0,0,1,0,1352,1.662656837E9
0,0,0.0,0.0,23.7,0.0,0,0,0,0,-704,0,0,0,0,0,1,0,0,0,1,0,1353,1.662656837E9
0,0,0.0,0.0,26.94,0.0,0,0,0,0,-57,0,0,0,0,1,0,0,0,0,1,0,1354,1.662656837E9
1,36,91.66666667,25.0,92.48,0.027577938,1,0,0,834,-407,0,0,0,0,0,1,0,0,0,1,0,1355,1.662656837E9
1,16,0.0,0.0,25.52,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1356,1.662656837E9
1,16,0.0,0.0,15.48,0.0,0,0,0,0,-5,0,1,0,0,0,0,0,0,0,1,0,1357,1.662656837E9
1,46,80.43478261,15.2173913,80.94,0.138033764,1,0,0,1007,-15,0,0,0,0,0,1,0,0,0,1,0,1358,1.662656837E9
1,44,18.18181818,4.545454545,62.94,0.014285714,0,0,0,420,-1182,0,0,0,0,0,1,0,0,0,1,0,1359,1.662656837E9
0,0,0.0,0.0,91.45,0.112903226,0,0,0,186,-51,0,0,0,0,0,1,0,0,0,1,0,1360,1.662656837E9
0,0,0.0,0.0,36.31,0.00621118,0,0,0,1127,0,0,0,0,0,0,0,1,0,0,1,0,1361,1.662656837E9
1,36,0.0,0.0,40.02,0.0,0,1,0,0,-1430,0,1,0,0,0,0,0,0,0,1,0,1362,1.662656837E9
1,40,10.0,2.5,52.28,0.0,0,0,0,0,-502,0,0,0,0,0,1,0,0,1,0,0,1363,1.662656837E9
0,0,0.0,0.0,57.52,0.106666667,1,0,0,225,-3,0,0,0,0,1,0,0,0,0,1,0,1364,1.662656837E9
1,37,8.108108108,2.702702703,40.02,0.0,0,0,0,0,-1005,0,0,0,0,0,1,0,0,1,0,0,1365,1.662656837E9
1,50,30.0,8.0,77.21,0.022243714,0,0,0,1034,-122,0,0,0,0,0,1,0,0,0,1,0,1366,1.662656837E9
1,43,9.302325581,0.0,25.54,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1367,1.662656837E9
1,16,0.0,0.0,10.84,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1368,1.662656837E9
1,47,4.255319149,2.127659574,143.94,0.014195584,0,0,0,634,-11,0,0,0,0,0,1,0,0,1,0,0,1369,1.662656837E9
0,0,0.0,0.0,105.61,0.006681514,0,0,0,449,-18,0,0,0,0,1,0,0,0,0,1,0,1370,1.662656837E9
1,44,52.27272727,15.90909091,48.95,0.134212568,1,0,0,1289,-350,0,0,0,0,1,0,0,0,0,1,0,1371,1.662656837E9
1,44,6.818181818,6.818181818,62.95,0.002478315,0,0,0,807,-425,0,1,0,0,0,0,0,0,0,1,0,1372,1.662656837E9
1,43,6.976744186,0.0,63.36,0.0,0,0,0,0,-1052,1,0,0,0,0,0,0,0,1,0,0,1373,1.662656837E9
1,48,18.75,0.0,122.32,0.090517241,0,0,0,928,-23,1,0,0,0,0,0,0,0,0,1,0,1374,1.662656837E9
0,0,0.0,0.0,50.11,0.03125,0,0,0,416,-59,0,0,0,0,0,1,0,0,0,1,0,1375,1.662656837E9
0,0,0.0,0.0,64.25,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1376,1.662656837E9
0,0,0.0,0.0,100.9,0.0875,0,0,0,80,-11,0,0,0,0,0,1,0,0,0,1,0,1377,1.662656837E9
1,16,0.0,0.0,30.6,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1378,1.662656837E9
1,41,39.02439024,0.0,41.39,0.011235955,1,0,0,534,-21,0,0,0,0,0,0,1,0,0,1,0,1379,1.662656837E9
0,0,0.0,0.0,53.17,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1380,1.662656837E9
1,43,6.976744186,0.0,143.08,0.0,0,0,0,0,-190,0,0,0,0,1,0,0,0,0,1,0,1381,1.662656837E9
1,16,0.0,0.0,49.66,0.0,0,0,0,0,-91,0,1,0,0,0,0,0,0,0,1,0,1382,1.662656837E9
0,0,0.0,0.0,34.14,0.0,0,0,0,0,-8,0,0,0,0,1,0,0,0,1,0,0,1383,1.662656837E9
1,46,6.52173913,6.52173913,56.98,0.025210084,0,0,0,238,0,0,0,0,0,0,1,0,0,0,1,0,1384,1.662656837E9
0,0,0.0,0.0,51.73,0.075213675,0,0,0,585,-520,0,0,0,0,0,1,0,0,0,1,0,1385,1.662656837E9
0,18,44.44444444,0.0,126.18,0.082644628,1,0,0,242,-280,0,0,0,0,1,0,0,0,0,1,0,1386,1.662656837E9
1,39,71.79487179,10.25641026,81.23,0.044025157,1,0,0,1272,0,0,0,0,0,0,1,0,0,0,1,0,1387,1.662656837E9
1,53,7.547169811,0.0,81.32,0.011976048,0,0,0,1169,0,1,0,0,0,0,0,0,0,1,0,0,1388,1.662656837E9
0,0,0.0,0.0,31.92,0.0,0,0,0,0,-4,0,0,0,0,0,1,0,0,0,1,0,1389,1.662656837E9
1,18,0.0,0.0,247.34,0.115384615,0,0,0,286,-79,0,0,0,0,0,0,1,0,0,1,0,1390,1.662656837E9
1,16,0.0,0.0,13.0,0.058823529,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,1391,1.662656837E9
1,16,0.0,0.0,58.46,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1392,1.662656837E9
1,51,9.803921569,7.843137255,59.07,0.056055363,0,0,0,1445,-153,0,1,0,0,0,0,0,0,0,1,0,1393,1.662656837E9
1,38,52.63157895,2.631578947,121.99,0.009708738,0,0,0,206,-733,0,0,0,0,1,0,0,0,1,0,0,1394,1.662656837E9
1,47,0.0,0.0,59.12,0.357142857,0,0,0,14,-15,0,1,0,0,0,0,0,0,0,1,0,1395,1.662656837E9
1,44,6.818181818,0.0,92.64,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1,0,1396,1.662656837E9
1,47,0.0,0.0,64.18,0.015738499,0,0,0,826,-47,0,1,0,0,0,0,0,0,0,1,0,1397,1.662656837E9
1,44,11.36363636,2.272727273,115.62,0.043222004,0,0,0,509,-113,0,0,0,0,0,0,1,0,0,1,0,1398,1.662656837E9
0,0,0.0,0.0,77.14,0.00257732,1,0,0,776,-155,0,0,0,0,1,0,0,0,0,1,0,1399,1.662656837E9
1,18,0.0,0.0,132.15,0.06504065,0,0,0,123,-76,0,0,0,0,0,1,0,0,0,1,0,1400,1.662656837E9
0,0,0.0,0.0,97.81,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1401,1.662656837E9
1,44,34.09090909,2.272727273,85.14,0.013377926,0,0,0,897,-270,0,0,0,0,1,0,0,0,0,1,0,1402,1.662656837E9
1,37,48.64864865,2.702702703,75.56,0.029850746,0,0,0,536,-50,1,0,0,0,0,0,0,0,0,1,0,1403,1.662656837E9
1,41,29.26829268,7.317073171,27.57,0.052018634,1,0,0,1288,-43,0,1,0,0,0,0,0,0,0,0,1,1404,1.662656837E9
1,43,18.60465116,0.0,68.47,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1405,1.662656837E9
1,44,4.545454545,0.0,52.77,0.0,0,0,0,0,-254,0,1,0,0,0,0,0,0,0,1,0,1406,1.662656837E9
1,45,0.0,0.0,71.37,0.042857143,0,0,0,70,-15,1,0,0,0,0,0,0,0,0,1,0,1407,1.662656837E9
1,46,6.52173913,0.0,62.41,0.0,0,0,0,0,-212,0,0,0,0,0,1,0,0,0,1,0,1408,1.662656837E9
1,47,4.255319149,2.127659574,57.27,0.082105263,0,0,0,475,-17,0,1,0,0,0,0,0,0,0,1,0,1409,1.662656837E9
1,45,0.0,0.0,45.1,0.004573171,0,0,0,656,0,0,0,0,0,0,0,1,0,0,1,0,1410,1.662656837E9
1,39,51.28205128,2.564102564,94.88,0.098674521,0,0,0,679,-19,0,1,0,0,0,0,0,0,1,0,0,1411,1.662656837E9
